manufacturing_plant_name,manufacturing_plant_id,manufacturing_plant_country_region_level_2_name,segment_abbr_name,business_unit_id,plant_shift_calendar_year_id,plant_shift_calendar_month_id,plant_shift_calendar_week_id,plant_shift_fiscal_year_id,plant_shift_fiscal_month_id,plant_shift_fiscal_week_id,machine_event_record_id,production_order_event_record_id,machine_id,machine_group_code,cost_center_id,machine_status_code,machine_status_name,machine_status_class_code,hydra_bmk_number,machine_event_create_date,machine_event_create_time,machine_production_time_seconds_quantity,machine_production_or_setup_or_repair_or_break_time_seconds_quantity,machine_status_seconds_quantity,plant_shift_timestamp,yield_quantity,scrap_quantity,production_order_operation_composite_id,part_number,resource_id,part_description,strokes_yield_quantity,strokes_total_quantity,machine_event_end_date,machine_event_end_time,production_order_logoff_date,production_order_logon_time,production_order_logon_date,production_order_logoff_time,last_load_timestamp,hydra_plant_instance_name,plant_shift_date
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32897070,40074574.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,11848,2026-01-02 10:00:00,2700,0,2002331182230020.0,2236528-1,M1857443,"7POS,NANOMQS,REC HSG",1350,1350,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32897645,40074304.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,22762,2026-01-02 10:00:00,14304,0,2002332307330050.0,1-969474-1,M1043521,MQS ABDECKKAPPE  8P,1788,1788,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32897368,40074363.0,M-231,M-231,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,16377,2026-01-02 10:00:00,14344,0,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",1793,1793,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895844,40070615.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,7033,2026-01-02 10:00:00,4288,264,2002332307330050.0,1-969474-1,M1043521,MQS ABDECKKAPPE  8P,569,569,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895940,40071016.0,M-612,M-612,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,11742,2026-01-02 10:00:00,5032,216,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",1312,1312,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895044,40071016.0,M-612,M-612,VS3U,100,SETUP,100,RUE,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,447,2026-01-02 10:00:00,0,0,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895016,40071016.0,M-612,M-612,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,2,2026-01-02 10:00:00,0,0,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895015,40071016.0,M-612,M-612,VS3U,219,Microstop,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,181,2026-01-02 10:00:00,0,0,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895371,40070615.0,M-356,M-356,VS3U,100,SETUP,100,RUE,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,5910,2026-01-02 10:00:00,0,0,2002332307330050.0,1-969474-1,M1043521,MQS ABDECKKAPPE  8P,0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894971,40070615.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,60,2026-01-02 10:00:00,0,8,2002332307330050.0,1-969474-1,M1043521,MQS ABDECKKAPPE  8P,1,1,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895010,40071016.0,M-612,M-612,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,830,2026-01-02 10:00:00,0,348,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",87,87,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894947,40071016.0,M-612,M-612,VS3U,219,Microstop,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,12,2026-01-02 10:00:00,0,0,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894945,40071016.0,M-612,M-612,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,206,2026-01-02 10:00:00,0,68,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",17,17,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894968,40070615.0,M-356,M-356,VS3U,100,SETUP,100,RUE,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,2030,2026-01-02 10:00:00,0,0,2002332307330050.0,1-969474-1,M1043521,MQS ABDECKKAPPE  8P,0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894932,40071016.0,M-612,M-612,VS3U,100,SETUP,100,RUE,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,2173,2026-01-02 10:00:00,0,0,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894800,40071016.0,M-612,M-612,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,60,2026-01-02 10:00:00,0,4,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",1,1,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894799,40071016.0,M-612,M-612,VS3U,100,SETUP,100,RUE,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1984,2026-01-02 10:00:00,0,0,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894824,,M-356,M-356,VS3U,399,Geen opdracht,399,AEP,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,13767,2026-01-02 10:00:00,0,0,,,,,0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,,,,,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895762,40070381.0,M-607,M-607,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-02 10:00:00,48240,160,2002330863950080.0,1-1670988-1,M1835337,4POS MQS REC COD A,3025,3025,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895783,40070408.0,M-231,M-231,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-02 10:00:00,25312,0,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",3164,3164,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32894697,40071016.0,M-612,M-612,VS3U,399,Geen opdracht,399,AEP,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,11163,2026-01-02 10:00:00,0,0,2002331544360080.0,2341044-1,M1947966,"8POS,MQS,REC HSG",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32895930,40070992.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-01-02 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-02 10:00:00,6592,0,2002331182230020.0,2236528-1,M1857443,"7POS,NANOMQS,REC HSG",3296,3296,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-01-02 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32893720,40065433.0,M-356,M-356,VS3U,399,Geen opdracht,399,AEP,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,0,0,2002331167840020.0,1-1418965-2,M1963299,COVER 54 POS. MQS,0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32893699,40066942.0,M-231,M-231,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,25312,0,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",3164,3164,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32893652,40066687.0,M-607,M-607,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,48400,0,2002330863950080.0,1-1670988-1,M1835337,4POS MQS REC COD A,3025,3025,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32893772,40067208.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,6594,0,2002331182230020.0,2236528-1,M1857443,"7POS,NANOMQS,REC HSG",3297,3297,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32893762,40065397.0,M-612,M-612,VS3U,399,Geen opdracht,399,AEP,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,0,0,2002329165080020.0,2208339-1,M1835995,"10POS,NANOMQS,REC HSG,CODA",0,0,2026-01-02 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32891465,40063298.0,M-231,M-231,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,3951,2026-01-01 10:00:00,3432,48,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",435,435,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32891063,40063298.0,M-231,M-231,VS3U,219,Microstop,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,95,2026-01-01 10:00:00,0,0,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",0,0,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32891476,40063359.0,M-356,M-356,VS3U,399,Geen opdracht,399,AEP,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,10426,2026-01-01 10:00:00,0,0,2002331167840020.0,1-1418965-2,M1963299,COVER 54 POS. MQS,0,0,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32891059,40063298.0,M-231,M-231,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,16353,2026-01-01 10:00:00,14008,104,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",1764,1764,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32889550,40063298.0,M-231,M-231,VS3U,219,Microstop,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,43,2026-01-01 10:00:00,0,0,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",0,0,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32891435,40063151.0,M-607,M-607,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,48416,0,2002330863950080.0,1-1670988-1,M1835337,4POS MQS REC COD A,3026,3026,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32890463,40063359.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,18374,2026-01-01 10:00:00,8484,4,2002331167840020.0,1-1418965-2,M1963299,COVER 54 POS. MQS,2122,2122,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32889545,40063298.0,M-231,M-231,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,8358,2026-01-01 10:00:00,7232,48,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",910,910,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32891597,40063843.0,M-612,M-612,VS3U,399,Geen opdracht,399,AEP,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,0,0,2002329165080020.0,2208339-1,M1835995,"10POS,NANOMQS,REC HSG,CODA",0,0,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32891555,40063701.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,6594,0,2002331182230020.0,2236528-1,M1857443,"7POS,NANOMQS,REC HSG",3297,3297,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32888414,40059572.0,M-471,M-471,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,21200,2026-01-01 10:00:00,4844,10,2002331182230020.0,2236528-1,M1857443,"7POS,NANOMQS,REC HSG",2427,2427,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32886418,40059572.0,M-471,M-471,VS3U,219,Microstop,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,37,2026-01-01 10:00:00,0,0,2002331182230020.0,2236528-1,M1857443,"7POS,NANOMQS,REC HSG",0,0,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:17.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32888360,40059388.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,21989,2026-01-01 10:00:00,10148,40,2002331167840020.0,1-1418965-2,M1963299,COVER 54 POS. MQS,2547,2547,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32886356,40059388.0,M-356,M-356,VS3U,380,Andere,380,AU,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,4543,2026-01-01 10:00:00,0,0,2002331167840020.0,1-1418965-2,M1963299,COVER 54 POS. MQS,0,0,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32888232,40058918.0,M-607,M-607,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,48384,32,2002330863950080.0,1-1670988-1,M1835337,4POS MQS REC COD A,3026,3026,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:00.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32888298,40059111.0,M-231,M-231,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,25232,48,2002330902200050.0,1544975-1,M0048712,"TPA REC HSG,2POS,NG1",3160,3160,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:05.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32885871,40059388.0,M-356,M-356,VS3U,200,Productie,200,HNZ,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,2268,2026-01-01 10:00:00,1024,0,2002331167840020.0,1-1418965-2,M1963299,COVER 54 POS. MQS,256,256,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:00:38.000000,OOSTKAMP,2026-01-01 10:00:00
Oostkamp,538,EMEA,TS,AUT,2025,12,51,2026,3,12,32888464,40059788.0,M-612,M-612,VS3U,399,Geen opdracht,399,AEP,2026-01-01 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,1970-01-15 10:00:00,28800,2026-01-01 10:00:00,0,0,2002329165080020.0,2208339-1,M1835995,"10POS,NANOMQS,REC HSG,CODA",0,0,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-01-01 10:00:00,1970-01-15 10:00:00,2026-02-15 04:01:07.000000,OOSTKAMP,2026-01-01 10:00:00
